time,frequency,confidence
6.670,332.736,0.063526
6.680,326.983,0.069150
6.690,537.300,0.057086
6.700,579.934,0.087599
6.710,584.883,0.143070
6.720,585.571,0.133259
6.730,584.398,0.106860
6.740,593.752,0.131423
6.750,597.509,0.109170
6.760,649.598,0.090297
6.770,596.602,0.073339
6.780,430.172,0.049235
6.790,305.446,0.037595
6.800,324.165,0.044797
6.810,534.111,0.059918
6.820,584.814,0.112556
6.830,595.089,0.168723
6.840,596.681,0.155287
6.850,652.079,0.128095
6.860,712.783,0.098519
6.870,702.249,0.095591
6.880,580.498,0.155325
6.890,584.751,0.139078
6.900,589.311,0.062580
6.910,590.112,0.059896
6.920,593.910,0.086883
6.930,537.908,0.090339
6.940,243.058,0.060769
6.950,304.754,0.048975
6.960,327.774,0.042779
6.970,329.363,0.053751
6.980,427.519,0.107365
6.990,400.687,0.076893
7.000,1973.888,0.042908
7.010,644.428,0.103493
7.020,641.067,0.108209
7.030,578.967,0.188254
7.040,584.532,0.151216
7.050,583.852,0.131275
7.060,589.784,0.127867
7.070,649.873,0.109070
7.080,598.126,0.067912
7.090,597.570,0.050496
7.100,431.352,0.045995
7.110,333.605,0.077117
7.120,399.543,0.064976
7.130,657.194,0.064932
7.140,646.309,0.113850
7.150,578.572,0.097352
7.160,583.999,0.175887
7.170,585.345,0.153661
7.180,584.375,0.114349
7.190,595.478,0.119535
7.200,597.501,0.085085
7.210,597.988,0.065406
7.220,597.163,0.050307
7.230,603.743,0.038713
7.240,327.657,0.058479
7.250,634.950,0.057472
7.260,578.747,0.081091
7.270,584.309,0.149580
7.280,585.125,0.128828
7.290,592.246,0.087698
7.300,593.269,0.121844
7.310,595.428,0.160034
7.320,595.622,0.162005
7.330,588.522,0.127684
7.340,32.570,0.086166
7.350,609.825,0.047618
7.360,322.855,0.034441
7.370,324.492,0.035454
7.380,339.793,0.040608
7.390,430.313,0.071108
7.400,327.705,0.090637
7.410,306.065,0.114401
7.420,322.835,0.063695
7.430,325.163,0.040947
7.440,340.134,0.040681
7.450,429.322,0.055404
7.460,331.303,0.110633
7.470,330.253,0.087516
7.480,330.380,0.065950
7.490,417.049,0.048333
7.500,644.524,0.124514
7.510,651.739,0.208196
7.520,658.976,0.082745
7.530,602.822,0.045128
7.540,400.421,0.048288
7.550,414.275,0.074839
7.560,656.795,0.084255
7.570,659.152,0.138679
7.580,582.531,0.150544
7.590,585.119,0.157661
7.600,596.202,0.125939
7.610,597.768,0.072553
7.620,598.278,0.063316
7.630,597.686,0.052541
7.640,416.062,0.051174
7.650,645.601,0.095426
7.660,633.696,0.102399
7.670,579.108,0.130487
7.680,537.790,0.097110
7.690,536.549,0.053648
7.700,397.908,0.066359
7.710,396.696,0.137600
7.720,395.758,0.223814
7.730,396.159,0.155740
7.740,530.355,0.108705
7.750,595.269,0.127465
7.760,597.951,0.091049
7.770,649.279,0.079784
7.780,656.484,0.086643
7.790,440.481,0.050027
7.800,399.511,0.025582
7.810,1973.754,0.040290
7.820,499.176,0.044441
7.830,467.651,0.065772
7.840,333.044,0.052411
7.850,332.724,0.063527
7.860,327.170,0.070975
7.870,324.569,0.046545
7.880,578.696,0.078449
7.890,584.184,0.148096
7.900,585.750,0.151815
7.910,592.730,0.105168
7.920,594.047,0.120420
7.930,649.828,0.122955
7.940,649.420,0.077835
7.950,597.537,0.061867
7.960,596.411,0.042363
7.970,429.856,0.051130
7.980,414.925,0.061436
7.990,649.817,0.076676
8.000,643.661,0.089067
8.010,580.022,0.155260
8.020,584.712,0.172526
8.030,584.032,0.116441
8.040,584.552,0.113159
8.050,595.131,0.131027
8.060,597.392,0.086125
8.070,597.853,0.065986
8.080,601.626,0.048713
8.090,304.725,0.045322
8.100,304.311,0.051038
8.110,328.553,0.060500
8.120,400.909,0.091823
8.130,401.267,0.087648
8.140,650.615,0.076152
8.150,646.885,0.139153
8.160,586.075,0.127993
8.170,596.561,0.085940
8.180,598.037,0.038086
8.190,327.751,0.037692
8.200,323.738,0.048119
8.210,328.521,0.061975
8.220,330.769,0.087608
8.230,328.309,0.098638
8.240,327.243,0.111758
8.250,325.201,0.059731
8.260,538.331,0.081399
8.270,580.106,0.106963
8.280,592.422,0.104797
8.290,397.710,0.103883
8.300,396.537,0.179724
8.310,532.678,0.147040
8.320,0.000,nan
8.330,0.000,nan
8.340,0.000,nan
8.350,0.000,nan
8.360,0.000,nan
8.370,0.000,nan
8.380,0.000,nan
8.390,0.000,nan
8.400,0.000,nan
8.410,0.000,nan
8.420,0.000,nan
8.430,0.000,nan
8.440,547.125,0.141318
8.450,547.481,0.131990
8.460,546.799,0.080747
8.470,545.704,0.035347
8.480,541.490,0.026765
8.490,1043.266,0.026405
8.500,1039.850,0.034851
8.510,1045.957,0.018039
8.520,1054.260,0.016511
8.530,546.549,0.072991
8.540,551.742,0.164186
8.550,204.314,0.451726
8.560,206.035,0.661400
8.570,206.313,0.851925
8.580,206.286,0.937108
8.590,206.346,0.950973
8.600,206.095,0.951209
8.610,206.073,0.951104
8.620,206.196,0.956809
8.630,206.419,0.950722
8.640,206.479,0.939380
8.650,206.414,0.933034
8.660,206.258,0.933811
8.670,206.079,0.936457
8.680,205.946,0.935702
8.690,205.946,0.944882
8.700,206.012,0.952415
8.710,206.081,0.952773
8.720,206.157,0.954955
8.730,206.329,0.954412
8.740,206.309,0.952694
8.750,206.165,0.953471
8.760,206.119,0.949085
8.770,206.160,0.948627
8.780,206.115,0.952116
8.790,206.157,0.947776
8.800,206.085,0.941995
8.810,206.072,0.927632
8.820,206.158,0.914155
8.830,206.309,0.909659
8.840,206.277,0.919671
8.850,206.436,0.921858
8.860,206.824,0.908342
8.870,206.951,0.887755
8.880,206.762,0.883034
8.890,206.588,0.883373
8.900,206.503,0.883566
8.910,206.256,0.900778
8.920,206.058,0.914018
8.930,206.255,0.926237
8.940,206.165,0.929750
8.950,206.192,0.926421
8.960,206.103,0.925322
8.970,206.027,0.934611
8.980,206.033,0.937595
8.990,206.017,0.937438
9.000,206.478,0.938157
9.010,206.450,0.931746
9.020,206.507,0.920374
9.030,206.278,0.925815
9.040,206.047,0.936962
9.050,205.885,0.936115
9.060,205.901,0.923375
9.070,206.328,0.906169
9.080,206.612,0.895611
9.090,206.745,0.893166
9.100,206.987,0.857956
9.110,207.343,0.819087
9.120,207.436,0.780042
9.130,207.437,0.643603
9.140,207.366,0.563078
9.150,206.596,0.692656
9.160,206.026,0.771712
9.170,205.827,0.807694
9.180,206.062,0.841301
9.190,206.502,0.873776
9.200,206.697,0.889588
9.210,206.647,0.906009
9.220,206.413,0.910383
9.230,206.092,0.908009
9.240,206.148,0.908863
9.250,206.348,0.893857
9.260,206.245,0.889944
9.270,205.837,0.890895
9.280,205.781,0.878743
9.290,206.254,0.870070
9.300,206.693,0.865428
9.310,207.078,0.827938
9.320,206.868,0.795374
9.330,206.272,0.840316
9.340,205.799,0.842457
9.350,205.978,0.809345
9.360,206.329,0.787814
9.370,206.261,0.778783
9.380,206.277,0.834473
9.390,206.184,0.825572
9.400,205.782,0.782913
9.410,205.530,0.713272
9.420,205.619,0.593828
9.430,205.591,0.366967
9.440,205.725,0.297252
9.450,205.781,0.544207
9.460,206.262,0.706727
9.470,206.533,0.807839
9.480,206.337,0.892223
9.490,206.050,0.919151
9.500,206.434,0.899140
9.510,206.772,0.845690
9.520,206.550,0.814639
9.530,206.323,0.761807
9.540,206.716,0.696710
9.550,207.844,0.428285
9.560,208.344,0.066454
9.570,538.142,0.089869
9.580,591.642,0.088698
9.590,399.119,0.130498
9.600,399.077,0.218158
9.610,399.932,0.201916
9.620,206.480,0.187634
9.630,205.979,0.521596
9.640,205.327,0.390069
9.650,205.649,0.272859
9.660,206.292,0.098081
9.670,206.998,0.046960
9.680,412.024,0.080327
9.690,412.236,0.185413
9.700,411.232,0.251218
9.710,410.598,0.330364
9.720,206.380,0.233521
9.730,206.795,0.203278
9.740,207.420,0.213374
9.750,208.125,0.249048
9.760,206.794,0.335796
9.770,207.643,0.255227
9.780,206.866,0.113493
9.790,410.394,0.077665
9.800,410.677,0.088807
9.810,410.890,0.164210
9.820,206.604,0.268742
9.830,206.668,0.353697
9.840,207.749,0.373718
9.850,208.292,0.221083
9.860,208.687,0.166328
9.870,593.646,0.113599
9.880,597.771,0.066869
9.890,409.051,0.071603
9.900,243.478,0.063521
9.910,411.242,0.083851
9.920,410.183,0.095403
9.930,411.084,0.087560
9.940,411.818,0.161158
9.950,412.722,0.150192
9.960,206.117,0.276264
9.970,207.262,0.150879
9.980,208.364,0.065997
9.990,537.817,0.103240
10.000,592.286,0.096170
10.010,399.102,0.087783
10.020,398.866,0.114733
10.030,594.030,0.121370
10.040,596.127,0.111151
10.050,207.596,0.094085
10.060,400.902,0.073076
10.070,410.730,0.078965
10.080,411.327,0.098689
10.090,409.986,0.094722
10.100,399.472,0.121584
10.110,399.767,0.108773
10.120,399.347,0.101416
10.130,327.302,0.064990
