time,frequency,confidence
7.780,556.990,0.446195
7.790,554.222,0.611083
7.800,32.143,0.057026
7.810,547.187,0.044933
7.820,308.809,0.056877
7.830,322.744,0.039757
7.840,339.947,0.038994
7.850,428.822,0.054406
7.860,429.155,0.132568
7.870,428.821,0.075492
7.880,469.007,0.037103
7.890,470.685,0.029287
7.900,332.777,0.040315
7.910,328.046,0.045434
7.920,416.640,0.050868
7.930,645.355,0.138269
7.940,646.445,0.161512
7.950,657.772,0.097942
7.960,633.005,0.113661
7.970,634.693,0.125109
7.980,638.536,0.103936
7.990,577.627,0.140184
8.000,579.593,0.101209
8.010,594.386,0.063493
8.020,394.081,0.056370
8.030,395.007,0.204125
8.040,394.771,0.275094
8.050,586.587,0.162166
8.060,581.483,0.135189
8.070,651.401,0.130709
8.080,597.738,0.084414
8.090,602.490,0.035617
8.100,308.933,0.030283
8.110,323.130,0.039633
8.120,328.753,0.040020
8.130,331.933,0.051039
8.140,428.300,0.096906
8.150,398.970,0.117412
8.160,401.240,0.078814
8.170,656.992,0.056817
8.180,647.941,0.137685
8.190,578.588,0.134865
8.200,581.972,0.215022
8.210,582.310,0.186618
8.220,584.514,0.128201
8.230,649.774,0.101626
8.240,598.497,0.060538
8.250,602.462,0.036186
8.260,431.025,0.038134
8.270,328.540,0.063883
8.280,400.915,0.096823
8.290,327.310,0.084705
8.300,644.869,0.084538
8.310,578.287,0.083999
8.320,583.907,0.156546
8.330,585.081,0.130780
8.340,583.868,0.088323
8.350,583.905,0.093540
8.360,592.686,0.109580
8.370,594.815,0.133206
8.380,596.662,0.148708
8.390,595.810,0.117830
8.400,721.642,0.018769
8.410,32.045,0.015978
8.420,657.223,0.071953
8.430,623.053,0.073981
8.440,623.606,0.068531
8.450,416.337,0.063180
8.460,647.651,0.106417
8.470,698.876,0.180089
8.480,581.513,0.157445
8.490,584.430,0.139329
8.500,595.167,0.142505
8.510,596.756,0.181783
8.520,652.649,0.155233
8.530,589.271,0.093451
8.540,699.073,0.046755
8.550,1054.722,0.028359
8.560,575.964,0.048518
8.570,579.410,0.132474
8.580,591.114,0.105095
8.590,598.005,0.076051
8.600,308.876,0.027483
8.610,309.259,0.036692
8.620,323.109,0.043343
8.630,339.513,0.035312
8.640,339.537,0.035892
8.650,429.126,0.080320
8.660,428.854,0.104942
8.670,399.911,0.115333
8.680,327.120,0.081425
8.690,644.727,0.055626
8.700,578.809,0.076222
8.710,585.427,0.171879
8.720,595.201,0.183170
8.730,650.003,0.171090
8.740,596.332,0.112563
8.750,700.239,0.119516
8.760,576.099,0.095974
8.770,577.592,0.164145
8.780,584.758,0.126675
8.790,585.018,0.132111
8.800,650.354,0.137218
8.810,652.925,0.102902
8.820,596.142,0.070964
8.830,596.596,0.063209
8.840,537.882,0.059351
8.850,466.034,0.068526
8.860,333.414,0.049465
8.870,332.522,0.070033
8.880,414.930,0.065411
8.890,646.961,0.084389
8.900,656.895,0.129734
8.910,657.896,0.092015
8.920,595.694,0.082754
8.930,597.860,0.065029
8.940,602.251,0.050430
8.950,431.013,0.041817
8.960,400.367,0.069577
8.970,327.607,0.072199
8.980,645.455,0.092342
8.990,633.523,0.095812
9.000,579.927,0.138707
9.010,592.514,0.105926
9.020,592.110,0.076822
9.030,397.374,0.143859
9.040,397.182,0.140010
9.050,594.563,0.110593
9.060,591.055,0.152604
9.070,650.676,0.183121
9.080,592.151,0.159604
9.090,587.252,0.113472
9.100,1844.514,0.032438
9.110,503.264,0.041605
9.120,501.907,0.049850
9.130,463.051,0.067812
9.140,1975.003,0.045457
9.150,332.813,0.056278
9.160,327.288,0.062180
9.170,327.086,0.058424
9.180,644.220,0.077614
9.190,580.061,0.152378
9.200,584.520,0.172768
9.210,583.459,0.118516
9.220,584.447,0.115946
9.230,595.098,0.132198
9.240,597.349,0.085627
9.250,597.705,0.067714
9.260,597.554,0.058886
9.270,604.598,0.048185
9.280,415.002,0.061307
9.290,651.013,0.089669
9.300,652.343,0.128713
9.310,657.435,0.103553
9.320,595.591,0.077027
9.330,596.717,0.059665
9.340,601.180,0.041166
9.350,303.990,0.046560
9.360,333.285,0.077934
9.370,399.613,0.104153
9.380,401.285,0.082087
9.390,656.853,0.052492
9.400,648.245,0.149355
9.410,577.921,0.127530
9.420,582.685,0.203447
